"No.","Time","Source","Destination","Protocol","Length","Info"
"191442","59483.304476","208.220.212.205","128.3.12.44","TCP","74","1856  >  21 [SYN] Seq=493735430 Win=5840 Len=0 MSS=1350 TSval=375104185 TSecr=0 WS=1"
"191443","59483.305310","128.3.12.44","208.220.212.205","TCP","54","21  >  1856 [SYN, ACK] Seq=52416000 Ack=493735431 Win=4096 Len=0"
"191445","59483.567617","128.3.12.44","208.220.212.205","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"191449","59483.747271","208.220.212.205","128.3.12.44","FTP","70","Request: USER anonymous"
"191694","59587.067762","71.151.161.149","131.243.56.235","TCP","62","1219  >  21 [SYN] Seq=2757044504 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"191695","59587.068548","131.243.56.235","71.151.161.149","TCP","58","21  >  1219 [SYN, ACK] Seq=1924764111 Ack=2757044505 Win=10052 Len=0 MSS=1436"
"191727","59597.408895","131.243.56.235","71.151.161.149","FTP","60","Response: 220-"
"191734","59597.722080","71.151.161.149","131.243.56.235","FTP","70","Request: USER anonymous"
"191755","59598.764320","71.151.161.149","131.243.56.235","TCP","62","1221  >  21 [SYN] Seq=2760052202 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"191830","59622.219955","71.151.161.149","131.243.56.235","TCP","62","1223  >  21 [SYN] Seq=2766020825 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"191865","59633.501541","71.151.161.149","131.243.56.235","TCP","62","1225  >  21 [SYN] Seq=2768948820 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"191871","59633.803585","71.151.161.149","131.243.56.235","TCP","62","1226  >  21 [SYN] Seq=2769073157 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"191932","59645.879616","71.151.161.149","131.243.56.235","TCP","62","1229  >  21 [SYN] Seq=2772188787 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"191944","59650.933207","238.17.58.83","131.243.1.10","TCP","74","61457  >  21 [SYN] Seq=385562852 Win=57344 Len=0 MSS=1460 WS=1 TSval=1960837 TSecr=0"
"191945","59650.934017","131.243.1.10","238.17.58.83","TCP","58","21  >  61457 [SYN, ACK] Seq=1753884418 Ack=385562853 Win=17520 Len=0 MSS=1460"
"191947","59651.129254","131.243.1.10","238.17.58.83","FTP","60","Response: 220-"
"191977","59651.433537","238.17.58.83","131.243.1.10","FTP","70","Request: USER anonymous"
"192054","59683.423172","71.151.161.149","131.243.56.235","TCP","62","1231  >  21 [SYN] Seq=2781668881 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"192057","59688.870865","71.151.161.149","131.243.56.235","TCP","62","1232  >  21 [SYN] Seq=2783107681 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"192166","59723.074903","64.37.1.243","131.243.2.12","TCP","62","2923  >  21 [SYN] Seq=93433271 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"192167","59723.075130","131.243.2.12","64.37.1.243","TCP","62","21  >  2923 [SYN, ACK] Seq=726193429 Ack=93433272 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"192278","59767.018414","149.63.43.106","128.3.28.48","TCP","66","3752  >  21 [SYN] Seq=4137197512 Win=5840 Len=0 MSS=1460 WS=1"
"192279","59767.018648","128.3.28.48","149.63.43.106","TCP","62","21  >  3752 [SYN, ACK] Seq=2487446848 Ack=4137197513 Win=5840 Len=0 MSS=1460 WS=1"
"192282","59767.678672","128.3.28.48","149.63.43.106","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"192284","59767.911957","149.63.43.106","128.3.28.48","FTP","70","Request: USER anonymous"
"192317","59771.609881","149.63.43.106","128.3.28.48","TCP","66","3754  >  21 [SYN] Seq=4134357150 Win=5840 Len=0 MSS=1460 WS=1"
"192362","59777.693699","149.63.43.106","128.3.28.48","TCP","66","3756  >  21 [SYN] Seq=4148213742 Win=5840 Len=0 MSS=1460 WS=1"
"192437","59799.696188","149.63.43.106","128.3.28.48","TCP","66","3758  >  21 [SYN] Seq=4161984230 Win=5840 Len=0 MSS=1460 WS=1"
"192908","59991.049919","82.143.24.12","131.243.2.12","TCP","62","4976  >  21 [SYN] Seq=17807499 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"193109","60047.933954","212.61.0.5","131.243.1.10","TCP","62","2471  >  21 [SYN] Seq=70940308 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"193110","60047.934453","131.243.1.10","212.61.0.5","TCP","58","21  >  2471 [SYN, ACK] Seq=2379666732 Ack=70940309 Win=17520 Len=0 MSS=1460"
"193112","60048.125568","131.243.1.10","212.61.0.5","FTP","60","Response: 220-"
"193142","60048.371569","212.61.0.5","131.243.1.10","FTP","70","Request: USER anonymous"
"193321","60126.300166","50.132.33.248","131.243.1.10","TCP","62","33741  >  21 [SYN] Seq=2027159176 Win=49640 Len=0 MSS=1460 SACK_PERM=1"
"193322","60126.300651","131.243.1.10","50.132.33.248","TCP","58","21  >  33741 [SYN, ACK] Seq=3350098082 Ack=2027159177 Win=17520 Len=0 MSS=1460"
"193324","60126.389001","131.243.1.10","50.132.33.248","FTP","60","Response: 220-"
"193354","60126.572641","50.132.33.248","131.243.1.10","FTP","70","Request: USER anonymous"
"193496","60179.287715","50.132.33.248","131.243.1.10","TCP","62","33744  >  21 [SYN] Seq=2040563327 Win=49640 Len=0 MSS=1460 SACK_PERM=1"
"193936","60414.081800","181.223.231.99","131.243.2.12","TCP","62","4000  >  21 [SYN] Seq=4068426475 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"193937","60414.082059","131.243.2.12","181.223.231.99","TCP","62","21  >  4000 [SYN, ACK] Seq=856965761 Ack=4068426476 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"194250","60510.097446","194.60.137.208","131.243.1.10","TCP","74","32795  >  21 [SYN] Seq=1361000995 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=240634 TSecr=0 WS=1"
"194251","60510.097940","131.243.1.10","194.60.137.208","TCP","58","21  >  32795 [SYN, ACK] Seq=310509351 Ack=1361000996 Win=17520 Len=0 MSS=1460"
"194253","60510.204225","131.243.1.10","194.60.137.208","FTP","60","Response: 220-"
"194283","60510.599870","194.60.137.208","131.243.1.10","FTP","70","Request: USER anonymous"
"194541","60573.726467","214.153.191.211","131.243.1.10","TCP","74","40990  >  21 [SYN] Seq=1436829367 Win=5840 Len=0 MSS=1460 TSval=312693594 TSecr=0 WS=1"
"194639","60585.297809","82.143.24.12","131.243.2.12","TCP","62","1025  >  21 [SYN] Seq=237386559 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"194640","60585.298111","131.243.2.12","82.143.24.12","TCP","62","21  >  1025 [SYN, ACK] Seq=889458930 Ack=237386560 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"195170","60728.567028","38.93.253.216","131.243.2.12","TCP","62","1044  >  21 [SYN] Seq=2411390886 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"195171","60728.567295","131.243.2.12","38.93.253.216","TCP","62","21  >  1044 [SYN, ACK] Seq=914796049 Ack=2411390887 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"195173","60728.793130","131.243.2.12","38.93.253.216","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"195176","60728.972495","38.93.253.216","131.243.2.12","FTP","70","Request: USER anonymous"
"195534","60803.859595","253.128.82.93","131.243.1.10","TCP","62","3020  >  21 [SYN] Seq=1265644763 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"195535","60803.860269","131.243.1.10","253.128.82.93","TCP","58","21  >  3020 [SYN, ACK] Seq=3017304082 Ack=1265644764 Win=17520 Len=0 MSS=1460"
"195538","60804.387576","131.243.1.10","253.128.82.93","FTP","60","Response: 220-"
"195576","60805.664058","253.128.82.93","131.243.1.10","FTP","70","Request: USER anonymous"
"195616","60809.509055","253.128.82.93","131.243.1.10","TCP","62","3022  >  21 [SYN] Seq=1267196189 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"195832","60835.259028","102.237.40.194","163.86.146.154","TCP","62","3315  >  21 [SYN] Seq=1469222063 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"195833","60835.259249","163.86.146.154","102.237.40.194","TCP","62","21  >  3315 [SYN, ACK] Seq=1709538422 Ack=1469222064 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"195980","60865.438198","163.86.146.154","102.237.40.194","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"195981","60865.564757","102.237.40.194","163.86.146.154","FTP","70","Request: USER anonymous"
"196153","60897.940709","158.60.77.47","131.243.2.12","TCP","62","54200  >  21 [SYN] Seq=80900093 Win=32768 Len=0 MSS=1392 WS=1"
"196154","60897.940911","131.243.2.12","158.60.77.47","TCP","62","21  >  54200 [SYN, ACK] Seq=942235629 Ack=80900094 Win=65535 Len=0 WS=2 MSS=1392"
"196158","60898.154557","131.243.2.12","158.60.77.47","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"196160","60898.289187","158.60.77.47","131.243.2.12","FTP","70","Request: USER anonymous"
"196807","61112.282062","82.143.24.12","131.243.2.12","TCP","62","1997  >  21 [SYN] Seq=455861305 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"196808","61112.282298","131.243.2.12","82.143.24.12","TCP","62","21  >  1997 [SYN, ACK] Seq=987225412 Ack=455861306 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"196912","61145.296768","251.185.2.64","131.243.1.10","TCP","62","1261  >  21 [SYN] Seq=554555484 Win=64240 Len=0 MSS=1452 SACK_PERM=1"
"196913","61145.297276","131.243.1.10","251.185.2.64","TCP","58","21  >  1261 [SYN, ACK] Seq=3328489570 Ack=554555485 Win=17424 Len=0 MSS=1460"
"196915","61145.521538","131.243.1.10","251.185.2.64","FTP","60","Response: 220-"
"196945","61145.821282","251.185.2.64","131.243.1.10","FTP","70","Request: USER anonymous"
"197366","61376.882178","251.185.2.64","131.243.1.10","TCP","62","1307  >  21 [SYN] Seq=614126451 Win=64240 Len=0 MSS=1452 SACK_PERM=1"
"197367","61376.882605","131.243.1.10","251.185.2.64","TCP","58","21  >  1307 [SYN, ACK] Seq=1265661902 Ack=614126452 Win=17424 Len=0 MSS=1460"
"197591","61650.925397","42.142.109.155","131.243.1.10","TCP","62","63640  >  21 [SYN] Seq=582227174 Win=16384 Len=0 MSS=1380 SACK_PERM=1"
"197592","61650.925983","131.243.1.10","42.142.109.155","TCP","58","21  >  63640 [SYN, ACK] Seq=3703282195 Ack=582227175 Win=16560 Len=0 MSS=1460"
"197594","61650.994663","131.243.1.10","42.142.109.155","FTP","60","Response: 220-"
"197624","61651.081956","42.142.109.155","131.243.1.10","FTP","70","Request: USER anonymous"
"197644","61651.648089","211.187.71.171","131.243.1.10","TCP","62","63648  >  21 [SYN] Seq=4146734690 Win=16384 Len=0 MSS=1380 SACK_PERM=1"
"197645","61651.648589","131.243.1.10","211.187.71.171","TCP","58","21  >  63648 [SYN, ACK] Seq=1749814642 Ack=4146734691 Win=16560 Len=0 MSS=1460"
"197647","61651.714345","131.243.1.10","211.187.71.171","FTP","60","Response: 220-"
"197677","61651.790998","211.187.71.171","131.243.1.10","FTP","70","Request: USER anonymous"
"197720","61659.210880","42.142.109.155","131.243.1.10","TCP","62","63679  >  21 [SYN] Seq=1268473833 Win=16384 Len=0 MSS=1380 SACK_PERM=1"
"197849","61717.717465","60.36.91.126","131.243.2.12","TCP","62","3519  >  21 [SYN] Seq=3345466691 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"197850","61717.717706","131.243.2.12","60.36.91.126","TCP","62","21  >  3519 [SYN, ACK] Seq=1093813552 Ack=3345466692 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"198124","61824.264233","84.68.192.198","131.243.1.10","TCP","74","2093  >  21 [SYN] Seq=2132275149 Win=57344 Len=0 MSS=1380 WS=1 TSval=1164696018 TSecr=0"
"198824","62119.666398","144.59.105.28","131.243.1.10","TCP","62","4067  >  21 [SYN] Seq=1059027632 Win=16384 Len=0 MSS=1372 SACK_PERM=1"
"198825","62119.666890","131.243.1.10","144.59.105.28","TCP","58","21  >  4067 [SYN, ACK] Seq=302090450 Ack=1059027633 Win=16464 Len=0 MSS=1460"
"198827","62119.787163","131.243.1.10","144.59.105.28","FTP","60","Response: 220-"
"198857","62120.199569","144.59.105.28","131.243.1.10","FTP","70","Request: USER anonymous"
"199612","62636.996500","212.235.39.59","131.243.1.10","TCP","74","1511  >  21 [SYN] Seq=3004730117 Win=16384 Len=0 MSS=1460 WS=1 TSval=130716 TSecr=0"
"199613","62636.996976","131.243.1.10","212.235.39.59","TCP","58","21  >  1511 [SYN, ACK] Seq=848597930 Ack=3004730118 Win=17520 Len=0 MSS=1460"
"199615","62637.141451","131.243.1.10","212.235.39.59","FTP","60","Response: 220-"
"199645","62637.419195","212.235.39.59","131.243.1.10","FTP","70","Request: USER anonymous"
"199882","62901.810915","216.43.247.103","131.243.1.10","TCP","74","44796  >  21 [SYN] Seq=3900940080 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1854856956 TSecr=0 WS=1"
"199883","62901.811404","131.243.1.10","216.43.247.103","TCP","58","21  >  44796 [SYN, ACK] Seq=3130844482 Ack=3900940081 Win=17520 Len=0 MSS=1460"
"199940","62910.111775","65.132.187.201","131.243.1.10","TCP","74","12388  >  21 [SYN] Seq=3962182974 Win=5840 Len=0 MSS=1420 SACK_PERM=1 TSval=14559521 TSecr=0 WS=1"
"200030","62970.395010","121.204.82.134","131.243.2.12","TCP","62","1153  >  21 [SYN] Seq=1099857778 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"200031","62970.395240","131.243.2.12","121.204.82.134","TCP","62","21  >  1153 [SYN, ACK] Seq=1355267155 Ack=1099857779 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"200033","62970.613111","131.243.2.12","121.204.82.134","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"200034","62970.777525","121.204.82.134","131.243.2.12","FTP","70","Request: USER anonymous"
"200062","62974.072122","109.115.171.214","128.3.28.48","TCP","74","49002  >  21 [SYN] Seq=4103421659 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=334074348 TSecr=0 WS=1"
"200063","62974.072899","128.3.28.48","109.115.171.214","TCP","74","21  >  49002 [SYN, ACK] Seq=1596788005 Ack=4103421660 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2213890198 TSecr=334074348 WS=1"
"200077","62975.891345","128.3.28.48","109.115.171.214","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"200082","62976.054194","109.115.171.214","128.3.28.48","FTP","82","Request: USER anonymous"
"200116","62977.579163","109.115.171.214","128.3.28.48","TCP","74","49004  >  21 [SYN] Seq=4106065353 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=334074699 TSecr=0 WS=1"
"200164","62980.246599","109.115.171.214","128.3.28.48","TCP","74","49006  >  21 [SYN] Seq=4116846251 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=334074966 TSecr=0 WS=1"
"200685","63043.692182","228.108.41.13","131.243.1.10","TCP","62","41700  >  21 [SYN] Seq=1832848439 Win=2920 Len=0 SACK_PERM=1 MSS=1460"
"200686","63043.692661","131.243.1.10","228.108.41.13","TCP","58","21  >  41700 [SYN, ACK] Seq=1349232554 Ack=1832848440 Win=17520 Len=0 MSS=1460"
"200688","63043.911895","131.243.1.10","228.108.41.13","FTP","60","Response: 220-"
"200721","63044.158399","228.108.41.13","131.243.1.10","FTP","70","Request: USER anonymous"
"201012","63073.508042","115.112.177.179","131.243.1.10","TCP","74","60807  >  21 [SYN] Seq=4067637742 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=953758820 TSecr=0 WS=1"
"201013","63073.508513","131.243.1.10","115.112.177.179","TCP","58","21  >  60807 [SYN, ACK] Seq=1854539139 Ack=4067637743 Win=17520 Len=0 MSS=1460"
"201016","63073.674293","131.243.1.10","115.112.177.179","FTP","60","Response: 220-"
"201048","63073.865387","115.112.177.179","131.243.1.10","FTP","70","Request: USER anonymous"
"201627","63142.229307","30.52.123.142","131.243.1.10","TCP","62","35866  >  21 [SYN] Seq=1362263401 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"201628","63142.229802","131.243.1.10","30.52.123.142","TCP","58","21  >  35866 [SYN, ACK] Seq=2521161964 Ack=1362263402 Win=17520 Len=0 MSS=1460"
"202308","63222.928153","6.3.226.39","203.174.5.11","TCP","62","56393  >  21 [SYN] Seq=2106847426 Win=32768 Len=0 MSS=536 WS=1"
"202309","63222.928977","203.174.5.11","6.3.226.39","TCP","58","21  >  56393 [SYN, ACK] Seq=71808000 Ack=2106847427 Win=32768 Len=0 MSS=1460"
"202335","63225.985371","203.174.5.11","6.3.226.39","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"202339","63226.176632","6.3.226.39","203.174.5.11","FTP","70","Request: USER anonymous"
"202799","63278.980957","51.124.71.132","131.243.1.10","TCP","58","49259  >  21 [SYN] Seq=3162822614 Win=8760 Len=0 MSS=1460"
"202800","63278.981527","131.243.1.10","51.124.71.132","TCP","58","21  >  49259 [SYN, ACK] Seq=2570351989 Ack=3162822615 Win=17520 Len=0 MSS=1460"
"203297","63567.894209","108.97.140.165","131.243.1.10","TCP","74","50145  >  21 [SYN] Seq=251125218 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=274311946 TSecr=0 WS=1"
"203298","63567.894658","131.243.1.10","108.97.140.165","TCP","58","21  >  50145 [SYN, ACK] Seq=3259237901 Ack=251125219 Win=17520 Len=0 MSS=1460"
"203373","63597.053625","38.93.253.216","203.174.5.11","TCP","62","4471  >  21 [SYN] Seq=3415784704 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"203374","63597.054427","203.174.5.11","38.93.253.216","TCP","58","21  >  4471 [SYN, ACK] Seq=72640000 Ack=3415784705 Win=32768 Len=0 MSS=1460"
"203404","63608.461689","107.196.98.246","131.243.1.10","TCP","62","1581  >  21 [SYN] Seq=1964799838 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"203405","63608.462139","131.243.1.10","107.196.98.246","TCP","58","21  >  1581 [SYN, ACK] Seq=2491530777 Ack=1964799839 Win=17520 Len=0 MSS=1460"
"203407","63608.654541","131.243.1.10","107.196.98.246","FTP","60","Response: 220-"
"203439","63608.859419","107.196.98.246","131.243.1.10","FTP","70","Request: USER anonymous"
"203458","63609.960409","107.196.98.246","131.243.1.83","TCP","62","1611  >  21 [SYN] Seq=1966592798 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"203459","63609.960747","131.243.1.83","107.196.98.246","TCP","58","21  >  1611 [SYN, ACK] Seq=2119790428 Ack=1966592799 Win=17520 Len=0 MSS=1460"
"203464","63610.150504","131.243.1.83","107.196.98.246","FTP","60","Response: 220-"
"203497","63610.354786","107.196.98.246","131.243.1.83","FTP","70","Request: USER anonymous"
"203975","63880.387048","92.222.78.98","128.3.12.44","TCP","74","12662  >  21 [SYN] Seq=628503334 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=22887037 TSecr=0 WS=1"
"203976","63880.387854","128.3.12.44","92.222.78.98","TCP","54","21  >  12662 [SYN, ACK] Seq=645824000 Ack=628503335 Win=4096 Len=0"
"204098","63898.329927","92.222.78.98","131.243.1.10","TCP","74","12881  >  21 [SYN] Seq=650112774 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=22888832 TSecr=0 WS=1"
"204099","63898.330537","131.243.1.10","92.222.78.98","TCP","58","21  >  12881 [SYN, ACK] Seq=991015663 Ack=650112775 Win=17520 Len=0 MSS=1460"
"204610","64126.668069","82.143.24.12","131.243.2.12","TCP","62","2666  >  21 [SYN] Seq=1589181810 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"204651","64133.881735","124.143.131.206","131.243.1.10","TCP","74","47311  >  21 [SYN] Seq=928203957 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=53961840 TSecr=0 WS=1"
"204652","64133.882386","131.243.1.10","124.143.131.206","TCP","58","21  >  47311 [SYN, ACK] Seq=1844143738 Ack=928203958 Win=17520 Len=0 MSS=1460"
"204654","64134.077753","131.243.1.10","124.143.131.206","FTP","60","Response: 220-"
"204686","64134.604628","124.143.131.206","131.243.1.10","FTP","70","Request: USER anonymous"
"204968","64278.390118","9.186.61.58","128.3.12.44","TCP","78","56915  >  21 [SYN] Seq=2782228452 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=789276112 TSecr=0"
"204969","64278.390941","128.3.12.44","9.186.61.58","TCP","54","21  >  56915 [SYN, ACK] Seq=698944000 Ack=2782228453 Win=4096 Len=0"
"204971","64278.575089","128.3.12.44","9.186.61.58","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"204972","64278.669754","9.186.61.58","128.3.12.44","FTP","70","Request: USER anonymous"
"205001","64280.063070","9.186.61.58","128.3.12.44","TCP","78","60980  >  21 [SYN] Seq=1237340855 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=789276115 TSecr=0"
"205002","64280.063888","128.3.12.44","9.186.61.58","TCP","54","21  >  60980 [SYN, ACK] Seq=699328000 Ack=1237340856 Win=4096 Len=0"
"205090","64322.838847","130.24.176.37","131.243.2.12","TCP","62","1347  >  21 [SYN] Seq=1422847421 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"205091","64322.839123","131.243.2.12","130.24.176.37","TCP","62","21  >  1347 [SYN, ACK] Seq=1632455847 Ack=1422847422 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"205473","64487.860990","45.20.44.38","128.3.28.48","TCP","66"," 46160  >  21 [ACK] Seq=1118780074 Ack=2998963340 Win=8576 Len=0 TSval=60425244 TSecr=2214041481"
"205517","64507.202594","38.27.55.21","131.243.1.10","TCP","62","3679  >  21 [SYN] Seq=397331254 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"205518","64507.203191","131.243.1.10","38.27.55.21","TCP","58","21  >  3679 [SYN, ACK] Seq=148102361 Ack=397331255 Win=17520 Len=0 MSS=1460"
"205520","64507.330774","131.243.1.10","38.27.55.21","FTP","60","Response: 220-"
"205551","64507.643864","38.27.55.21","131.243.1.10","FTP","70","Request: USER anonymous"
"205704","64520.683844","124.143.131.206","131.243.1.10","TCP","74","47315  >  21 [SYN] Seq=1353956896 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=54000522 TSecr=0 WS=1"
