"No.","Time","Source","Destination","Protocol","Length","Info"
"250999","79078.836569","123.125.239.10","128.3.28.48","TCP","74","61930  >  21 [SYN] Seq=3377112841 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=531765943 TSecr=0 WS=1"
"251056","79373.549197","112.211.22.34","128.3.12.44","TCP","74","1769  >  21 [SYN] Seq=3142511254 Win=57344 Len=0 MSS=1414 WS=1 TSval=71221166 TSecr=0"
"251057","79373.550031","128.3.12.44","112.211.22.34","TCP","54","21  >  1769 [SYN, ACK] Seq=452032000 Ack=3142511255 Win=4096 Len=0"
"251059","79373.773620","128.3.12.44","112.211.22.34","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"251060","79373.912547","112.211.22.34","128.3.12.44","FTP","70","Request: USER anonymous"
"251083","79396.932642","242.104.25.229","128.3.28.48","TCP","74","62901  >  21 [SYN] Seq=3616403747 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=556880 TSecr=0 WS=1"
"251108","79399.238210","242.104.25.229","128.3.28.48","TCP","74","62902  >  21 [SYN] Seq=3621175748 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=558061 TSecr=0 WS=1"
"251135","79402.136840","242.104.25.229","128.3.28.48","TCP","74","62903  >  21 [SYN] Seq=3628880143 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=559545 TSecr=0 WS=1"
"251164","79431.622910","242.104.25.229","128.3.28.48","TCP","74","62904  >  21 [SYN] Seq=3658914668 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=574645 TSecr=0 WS=1"
"251189","79433.970249","242.104.25.229","128.3.28.48","TCP","74","62905  >  21 [SYN] Seq=3656428187 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=575846 TSecr=0 WS=1"
"251209","79435.670696","236.85.160.128","131.243.1.10","TCP","62","1525  >  21 [SYN] Seq=3119480987 Win=16384 Len=0 MSS=1360 SACK_PERM=1"
"251210","79435.671320","131.243.1.10","236.85.160.128","TCP","58","21  >  1525 [SYN, ACK] Seq=2052357340 Ack=3119480988 Win=17680 Len=0 MSS=1460"
"251212","79435.703335","131.243.1.10","236.85.160.128","FTP","60","Response: 220-"
"251244","79435.824808","236.85.160.128","131.243.1.10","FTP","70","Request: USER anonymous"
"251275","79436.873404","242.104.25.229","128.3.28.48","TCP","74","62906  >  21 [SYN] Seq=3663517548 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=577334 TSecr=0 WS=1"
"251329","79535.461766","242.104.25.229","128.3.28.48","TCP","74","62907  >  21 [SYN] Seq=3756014077 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=627820 TSecr=0 WS=1"
"251358","79552.261721","242.104.25.229","128.3.28.48","TCP","74","62908  >  21 [SYN] Seq=3782578629 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=636423 TSecr=0 WS=1"
"251385","79556.503132","242.104.25.229","128.3.28.48","TCP","74","62909  >  21 [SYN] Seq=3791833129 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=638596 TSecr=0 WS=1"
"251405","79562.690244","26.197.185.76","131.243.1.10","TCP","62","3669  >  21 [SYN] Seq=3962827237 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"251406","79562.690759","131.243.1.10","26.197.185.76","TCP","58","21  >  3669 [SYN, ACK] Seq=3902221789 Ack=3962827238 Win=17520 Len=0 MSS=1460"
"251413","79564.072260","131.243.1.10","26.197.185.76","FTP","60","Response: 220-"
"251444","79564.423270","242.104.25.229","128.3.28.48","TCP","74","62910  >  21 [SYN] Seq=3805327973 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=642651 TSecr=0 WS=1"
"251457","79565.521743","26.197.185.76","131.243.1.10","FTP","70","Request: USER anonymous"
"251492","79580.181236","26.197.185.76","131.243.1.10","TCP","62","3671  >  21 [SYN] Seq=3967319634 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"251547","79611.767853","236.85.160.128","131.243.1.10","TCP","62","1527  >  21 [SYN] Seq=3159822504 Win=16384 Len=0 MSS=1360 SACK_PERM=1"
"251607","79685.847000","72.139.17.124","131.243.1.10","TCP","74","64921  >  21 [SYN] Seq=476385499 Win=5840 Len=0 MSS=1452 SACK_PERM=1 TSval=1039802 TSecr=0 WS=1"
"251608","79685.847528","131.243.1.10","72.139.17.124","TCP","58","21  >  64921 [SYN, ACK] Seq=1742679212 Ack=476385500 Win=17424 Len=0 MSS=1460"
"251610","79686.001907","131.243.1.10","72.139.17.124","FTP","60","Response: 220-"
"251640","79690.866276","72.139.17.124","131.243.1.10","FTP","70","Request: USER anonymous"
"251695","79859.844347","59.59.218.28","131.243.1.10","TCP","62","1471  >  21 [SYN] Seq=2702659 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"251696","79859.844950","131.243.1.10","59.59.218.28","TCP","58","21  >  1471 [SYN, ACK] Seq=1101622944 Ack=2702660 Win=17520 Len=0 MSS=1460"
"251701","79860.100689","131.243.1.10","59.59.218.28","FTP","60","Response: 220-"
"251731","79860.563243","59.59.218.28","131.243.1.10","FTP","70","Request: USER anonymous"
"251762","79957.988071","60.36.91.126","131.243.2.12","TCP","62","4313  >  21 [SYN] Seq=3676913263 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"251763","79957.988312","131.243.2.12","60.36.91.126","TCP","62","21  >  4313 [SYN, ACK] Seq=2328168460 Ack=3676913264 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"251797","79977.441273","178.214.186.1","131.243.1.10","TCP","74","38972  >  21 [SYN] Seq=1263017626 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=127426616 TSecr=0 WS=1"
"251798","79977.442125","131.243.1.10","178.214.186.1","TCP","58","21  >  38972 [SYN, ACK] Seq=2198344390 Ack=1263017627 Win=16560 Len=0 MSS=1460"
"251907","80256.397844","3.50.196.57","128.3.12.44","TCP","62","1054  >  21 [SYN] Seq=175460 Win=8192 Len=0 MSS=512 SACK_PERM=1"
"251908","80256.398707","128.3.12.44","3.50.196.57","TCP","54","21  >  1054 [SYN, ACK] Seq=565632000 Ack=175461 Win=4096 Len=0"
"251910","80257.337120","128.3.12.44","3.50.196.57","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"251911","80258.495744","3.50.196.57","128.3.12.44","FTP","70","Request: USER anonymous"
"251917","80260.782845","110.112.122.22","131.243.2.12","TCP","62","3178  >  21 [SYN] Seq=3910802696 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"251918","80260.783182","131.243.2.12","110.112.122.22","TCP","62","21  >  3178 [SYN, ACK] Seq=2368043946 Ack=3910802697 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"251974","80291.279726","148.75.24.53","128.3.32.63","TCP","62","2288  >  21 [SYN] Seq=931072000 Win=32768 Len=0 MSS=1460 WS=1"
"251975","80291.280312","128.3.32.63","148.75.24.53","TCP","62","21  >  2288 [SYN, ACK] Seq=239128430 Ack=931072001 Win=5840 Len=0 MSS=1460 WS=1"
"251977","80291.611284","128.3.32.63","148.75.24.53","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"251978","80291.713921","148.75.24.53","128.3.32.63","FTP","70","Request: USER anonymous"
"252013","80316.195244","36.89.165.164","131.243.1.10","TCP","62","64809  >  21 [SYN] Seq=3420749010 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"252014","80316.195903","131.243.1.10","36.89.165.164","TCP","58","21  >  64809 [SYN, ACK] Seq=4166410706 Ack=3420749011 Win=17520 Len=0 MSS=1460"
"252016","80316.312473","131.243.1.10","36.89.165.164","FTP","60","Response: 220-"
"252049","80319.454689","36.89.165.164","131.243.1.10","FTP","70","Request: USER anonymous"
"252113","80329.193901","36.89.165.164","131.243.1.10","TCP","62","64836  >  21 [SYN] Seq=3426834018 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"252291","80459.083232","136.118.224.122","131.243.2.12","TCP","78","3437  >  21 [SYN] Seq=3666218662 Win=44620 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"252389","80510.561567","217.148.52.180","131.243.2.12","TCP","62","3992  >  21 [SYN] Seq=1666465264 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"252390","80510.561862","131.243.2.12","217.148.52.180","TCP","62","21  >  3992 [SYN, ACK] Seq=2400371205 Ack=1666465265 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"252556","80553.047018","215.156.189.72","131.243.1.10","TCP","58","35798  >  21 [SYN] Seq=2353042091 Win=8760 Len=0 MSS=1460"
"252557","80553.047567","131.243.1.10","215.156.189.72","TCP","58","21  >  35798 [SYN, ACK] Seq=877201297 Ack=2353042092 Win=17520 Len=0 MSS=1460"
"252559","80553.056272","131.243.1.10","215.156.189.72","FTP","60","Response: 220-"
"252602","80553.078862","215.156.189.72","131.243.1.10","FTP","70","Request: USER anonymous"
"252651","80555.775451","215.156.189.72","131.243.1.10","TCP","58","35800  >  21 [SYN] Seq=2353559600 Win=8760 Len=0 MSS=1460"
"252730","80556.780936","51.96.80.84","131.243.1.10","TCP","74","10066  >  21 [SYN] Seq=4254785378 Win=57344 Len=0 MSS=1460 WS=1 TSval=69983 TSecr=0"
"252732","80556.781592","131.243.1.10","51.96.80.84","TCP","58","21  >  10066 [SYN, ACK] Seq=125779818 Ack=4254785379 Win=17520 Len=0 MSS=1460"
"252734","80556.968109","131.243.1.10","51.96.80.84","FTP","60","Response: 220-"
"252766","80557.502491","51.96.80.84","131.243.1.10","FTP","70","Request: USER anonymous"
"253003","80611.436890","42.108.8.116","131.243.1.10","TCP","74","3686  >  21 [SYN] Seq=1372693308 Win=16060 Len=0 MSS=1380 SACK_PERM=1 TSval=1293919816 TSecr=0 WS=1"
"253004","80611.437381","131.243.1.10","42.108.8.116","TCP","58","21  >  3686 [SYN, ACK] Seq=719122045 Ack=1372693309 Win=16560 Len=0 MSS=1460"
"253008","80611.647811","131.243.1.10","42.108.8.116","FTP","60","Response: 220-"
"253040","80611.867886","42.108.8.116","131.243.1.10","FTP","70","Request: USER anonymous"
"253343","80691.145109","123.200.33.41","128.3.28.48","TCP","62","2306  >  21 [SYN] Seq=3667252279 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"253344","80691.145291","128.3.28.48","123.200.33.41","TCP","62","21  >  2306 [SYN, ACK] Seq=2434599614 Ack=3667252280 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"253425","80721.381818","128.3.28.48","123.200.33.41","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"253426","80721.497861","123.200.33.41","128.3.28.48","FTP","70","Request: USER anonymous"
"253500","80741.929977","47.125.91.135","131.243.2.12","TCP","62","2135  >  21 [SYN] Seq=3409400647 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"253501","80741.930270","131.243.2.12","47.125.91.135","TCP","62","21  >  2135 [SYN, ACK] Seq=2432322201 Ack=3409400648 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"253658","80814.382844","253.114.77.210","131.243.1.10","TCP","58","65445  >  21 [SYN] Seq=349822102 Win=8760 Len=0 MSS=1380"
"253659","80814.383455","131.243.1.10","253.114.77.210","TCP","58","21  >  65445 [SYN, ACK] Seq=1588232203 Ack=349822103 Win=16560 Len=0 MSS=1460"
"253663","80814.572676","131.243.1.10","253.114.77.210","FTP","60","Response: 220-"
"253693","80814.837338","253.114.77.210","131.243.1.10","FTP","70","Request: USER anonymous"
"253914","80910.191425","161.248.223.152","131.243.2.12","TCP","78","1083  >  21 [SYN] Seq=2668425639 Win=55168 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"254121","80977.301756","216.43.247.103","131.243.1.10","TCP","74","54712  >  21 [SYN] Seq=894188343 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1917211896 TSecr=0 WS=1"
"254122","80977.302584","131.243.1.10","216.43.247.103","TCP","58","21  >  54712 [SYN, ACK] Seq=2198325054 Ack=894188344 Win=17520 Len=0 MSS=1460"
"254322","81058.686082","127.115.69.174","131.243.1.10","TCP","74","57406  >  21 [SYN] Seq=985242815 Win=5840 Len=0 MSS=1460 TSval=21577702 TSecr=0 WS=1"
"254323","81058.686717","131.243.1.10","127.115.69.174","TCP","58","21  >  57406 [SYN, ACK] Seq=2039112780 Ack=985242816 Win=17520 Len=0 MSS=1460"
"254479","81219.369611","246.94.203.142","131.243.2.12","TCP","62","1528  >  21 [SYN] Seq=2469701784 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"254480","81219.369925","131.243.2.12","246.94.203.142","TCP","62","21  >  1528 [SYN, ACK] Seq=2496098853 Ack=2469701785 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"254659","81331.843509","150.70.97.75","131.243.1.10","TCP","74","2573  >  21 [SYN] Seq=1289690319 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=350455800 TSecr=0 WS=1"
"254660","81331.844125","131.243.1.10","150.70.97.75","TCP","58","21  >  2573 [SYN, ACK] Seq=3301212742 Ack=1289690320 Win=17520 Len=0 MSS=1460"
"254976","81588.515019","52.23.39.95","131.243.2.12","TCP","62","4297  >  21 [SYN] Seq=1095491552 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"254977","81588.515287","131.243.2.12","52.23.39.95","TCP","62","21  >  4297 [SYN, ACK] Seq=2544074608 Ack=1095491553 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"255072","81671.693093","249.123.7.161","131.243.1.10","TCP","58","4879  >  21 [SYN] Seq=2026108517 Win=16384 Len=0 MSS=1460"
"255073","81671.693642","131.243.1.10","249.123.7.161","TCP","58","21  >  4879 [SYN, ACK] Seq=2852552685 Ack=2026108518 Win=17520 Len=0 MSS=1460"
"255227","81696.997360","48.191.139.130","131.243.1.10","TCP","62","2354  >  21 [SYN] Seq=2103832 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255228","81696.997955","131.243.1.10","48.191.139.130","TCP","58","21  >  2354 [SYN, ACK] Seq=3070333780 Ack=2103833 Win=16616 Len=0 MSS=1460"
"255230","81697.275098","131.243.1.10","48.191.139.130","FTP","60","Response: 220-"
"255254","81697.926715","48.191.139.130","131.243.1.10","FTP","70","Request: USER anonymous"
"255377","81782.026388","48.191.139.130","131.243.1.10","TCP","62","2357  >  21 [SYN] Seq=2188883 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255426","81785.172483","255.165.66.19","128.3.28.48","TCP","74","1050  >  21 [SYN] Seq=607978502 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89097811 TSecr=0 WS=1"
"255427","81785.172750","128.3.28.48","255.165.66.19","TCP","74","21  >  1050 [SYN, ACK] Seq=3598054646 Ack=607978503 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2276313815 TSecr=89097811 WS=1"
"255434","81785.636253","48.191.139.130","131.243.1.10","TCP","62","2359  >  21 [SYN] Seq=2192468 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255439","81785.644417","48.191.139.130","131.243.1.10","TCP","62","2360  >  21 [SYN] Seq=2192472 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255441","81785.656492","48.191.139.130","131.243.1.10","TCP","62","2361  >  21 [SYN] Seq=2192477 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255443","81785.657996","48.191.139.130","131.243.1.10","TCP","62","2362  >  21 [SYN] Seq=2192479 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255445","81785.677318","128.3.28.48","255.165.66.19","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"255447","81785.826995","255.165.66.19","128.3.28.48","FTP","82","Request: USER anonymous"
"255591","81787.379751","255.165.66.19","128.3.28.48","TCP","74","1052  >  21 [SYN] Seq=610234008 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89098032 TSecr=0 WS=1"
"255674","81791.887718","255.165.66.19","128.3.28.48","TCP","74","1054  >  21 [SYN] Seq=606554581 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89098482 TSecr=0 WS=1"
"255696","81793.337945","48.191.139.130","131.243.1.10","TCP","62","2366  >  21 [SYN] Seq=2200203 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255698","81793.367960","48.191.139.130","131.243.1.10","TCP","62","2367  >  21 [SYN] Seq=2200228 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255785","81805.803124","255.165.66.19","128.3.28.48","TCP","74","1058  >  21 [SYN] Seq=626637731 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89099874 TSecr=0 WS=1"
"255788","81805.995604","84.68.192.198","131.243.1.10","TCP","74","2817  >  21 [SYN] Seq=1270977855 Win=57344 Len=0 MSS=1380 WS=1 TSval=1227241007 TSecr=0"
"255789","81805.996155","131.243.1.10","84.68.192.198","TCP","58","21  >  2817 [SYN, ACK] Seq=1280657433 Ack=1270977856 Win=16560 Len=0 MSS=1460"
"255881","81808.399607","255.165.66.19","128.3.28.48","TCP","74","1060  >  21 [SYN] Seq=638771539 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89100134 TSecr=0 WS=1"
"255926","81810.872087","255.165.66.19","128.3.28.48","TCP","74","1062  >  21 [SYN] Seq=625613192 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89100381 TSecr=0 WS=1"
"255958","81814.038231","48.191.139.130","131.243.1.10","TCP","62","2368  >  21 [SYN] Seq=2220878 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255960","81814.516937","48.191.139.130","131.243.1.10","TCP","62","2369  >  21 [SYN] Seq=2221362 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"255975","81817.968537","255.165.66.19","128.3.28.48","TCP","74","1064  >  21 [SYN] Seq=636867055 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89101091 TSecr=0 WS=1"
"256058","81821.275903","255.165.66.19","128.3.28.48","TCP","74","1066  >  21 [SYN] Seq=651240140 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89101422 TSecr=0 WS=1"
"256100","81824.307411","255.165.66.19","128.3.28.48","TCP","74","1068  >  21 [SYN] Seq=645800693 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89101725 TSecr=0 WS=1"
"256133","81826.575980","255.165.66.19","128.3.28.48","TCP","74","1070  >  21 [SYN] Seq=649706893 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89101952 TSecr=0 WS=1"
"256186","81836.266650","48.191.139.130","131.243.1.10","TCP","62","2370  >  21 [SYN] Seq=2243073 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"256199","81837.316769","48.191.139.130","131.243.1.10","TCP","62","2371  >  21 [SYN] Seq=2244137 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"256315","81851.734806","255.165.66.19","128.3.28.48","TCP","74","1072  >  21 [SYN] Seq=680934174 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89104469 TSecr=0 WS=1"
"256367","81860.625607","48.191.139.130","131.243.1.10","TCP","62","2374  >  21 [SYN] Seq=2267443 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"256415","81867.836447","255.165.66.19","128.3.28.48","TCP","74","1074  >  21 [SYN] Seq=682904630 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89106079 TSecr=0 WS=1"
"256483","81882.048594","255.165.66.19","128.3.28.48","TCP","74","1076  >  21 [SYN] Seq=710690087 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89107500 TSecr=0 WS=1"
"256523","81892.113523","255.165.66.19","128.3.28.48","TCP","74","1078  >  21 [SYN] Seq=708769067 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89108507 TSecr=0 WS=1"
"256557","81894.479504","255.165.66.19","128.3.28.48","TCP","74","1080  >  21 [SYN] Seq=718953969 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89108744 TSecr=0 WS=1"
"256588","81897.052552","255.165.66.19","128.3.28.48","TCP","74","1082  >  21 [SYN] Seq=713938205 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89109001 TSecr=0 WS=1"
"256622","81899.445971","255.165.66.19","128.3.28.48","TCP","74","1084  >  21 [SYN] Seq=716828931 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89109241 TSecr=0 WS=1"
"256656","81901.939456","255.165.66.19","128.3.28.48","TCP","74","1086  >  21 [SYN] Seq=718218167 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89109490 TSecr=0 WS=1"
"256690","81904.535938","255.165.66.19","128.3.28.48","TCP","74","1088  >  21 [SYN] Seq=731407592 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89109750 TSecr=0 WS=1"
"256724","81907.705604","255.165.66.19","128.3.28.48","TCP","74","1090  >  21 [SYN] Seq=735684787 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89110067 TSecr=0 WS=1"
"256755","81910.146398","255.165.66.19","128.3.28.48","TCP","74","1092  >  21 [SYN] Seq=727199516 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89110311 TSecr=0 WS=1"
"256795","81917.998344","255.165.66.19","128.3.28.48","TCP","74","1094  >  21 [SYN] Seq=737451423 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89111096 TSecr=0 WS=1"
"256828","81920.656259","255.165.66.19","128.3.28.48","TCP","74","1096  >  21 [SYN] Seq=740260879 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89111362 TSecr=0 WS=1"
"256887","81950.990614","255.165.66.19","128.3.28.48","TCP","74","1098  >  21 [SYN] Seq=781457269 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89114396 TSecr=0 WS=1"
"256921","81953.778565","255.165.66.19","128.3.28.48","TCP","74","1100  >  21 [SYN] Seq=770216471 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=89114675 TSecr=0 WS=1"
"256922","81953.778745","128.3.28.48","255.165.66.19","TCP","74","21  >  1100 [SYN, ACK] Seq=3775989396 Ack=770216472 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2276330674 TSecr=89114675 WS=1"
"257180","82208.375755","83.1.240.233","131.243.2.12","TCP","62","4314  >  21 [SYN] Seq=2208707649 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"257181","82208.376033","131.243.2.12","83.1.240.233","TCP","62","21  >  4314 [SYN, ACK] Seq=2625025505 Ack=2208707650 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"257512","82318.908357","64.37.211.186","128.3.12.44","TCP","74","33254  >  21 [SYN] Seq=2327195803 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=14868757 TSecr=0 WS=1"
"257513","82318.909171","128.3.12.44","64.37.211.186","TCP","54","21  >  33254 [SYN, ACK] Seq=831872000 Ack=2327195804 Win=4096 Len=0"
"257517","82319.304237","128.3.12.44","64.37.211.186","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"257520","82319.469478","64.37.211.186","128.3.12.44","FTP","70","Request: USER anonymous"
"257583","82329.283400","31.100.212.254","131.243.1.10","TCP","74","1231  >  21 [SYN, ECN, CWR] Seq=3536040285 Win=5840 Len=0 MSS=1460 TSval=3100706 TSecr=0 WS=1"
"257584","82329.283995","131.243.1.10","31.100.212.254","TCP","58","21  >  1231 [SYN, ACK] Seq=1596255042 Ack=3536040286 Win=17520 Len=0 MSS=1460"
"257586","82329.494393","131.243.1.10","31.100.212.254","FTP","60","Response: 220-"
"257626","82332.728357","31.100.212.254","131.243.1.10","FTP","70","Request: USER anonymous"
"258118","82488.902997","246.94.203.142","131.243.2.12","TCP","62","1930  >  21 [SYN] Seq=3381935469 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"258119","82488.903286","131.243.2.12","246.94.203.142","TCP","62","21  >  1930 [SYN, ACK] Seq=2662422222 Ack=3381935470 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"258293","82525.269458","28.131.230.19","131.243.1.10","TCP","66","52431  >  21 [SYN] Seq=2545694682 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=1"
"258294","82525.270279","131.243.1.10","28.131.230.19","TCP","58","21  >  52431 [SYN, ACK] Seq=3854724620 Ack=2545694683 Win=17520 Len=0 MSS=1460"
"258298","82525.444555","131.243.1.10","28.131.230.19","FTP","60","Response: 220-"
