"No.","Time","Source","Destination","Protocol","Length","Info"
"347125","82797.436339","150.40.21.206","131.243.1.10","TCP","74","63974  >  21 [SYN] Seq=2419390747 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=1951080415 TSecr=0 WS=1"
"347126","82797.436828","131.243.1.10","150.40.21.206","TCP","58","21  >  63974 [SYN, ACK] Seq=514176255 Ack=2419390748 Win=17520 Len=0 MSS=1460"
"347128","82797.626155","131.243.1.10","150.40.21.206","FTP","60","Response: 220-"
"347158","82797.839469","150.40.21.206","131.243.1.10","FTP","70","Request: USER anonymous"
"347179","82799.896203","37.57.3.81","131.243.1.10","TCP","58","2108  >  21 [SYN] Seq=708346 Win=8192 Len=0 MSS=1460"
"347240","82802.297626","150.40.21.206","131.243.1.10","TCP","74","63975  >  21 [SYN] Seq=2423449355 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=1951080903 TSecr=0 WS=1"
"347313","82806.184881","37.57.3.81","131.243.1.10","TCP","58","2111  >  21 [SYN] Seq=708350 Win=8192 Len=0 MSS=1460"
"347389","82812.398929","37.57.3.81","131.243.1.10","TCP","58","2114  >  21 [SYN] Seq=708376 Win=8192 Len=0 MSS=1460"
"347468","82820.281050","37.57.3.81","131.243.1.10","TCP","58","2117  >  21 [SYN] Seq=708389 Win=8192 Len=0 MSS=1460"
"347550","82826.184265","195.63.80.153","131.243.1.10","TCP","62","1546  >  21 [SYN] Seq=4153046644 Win=3216 Len=0 MSS=1460 SACK_PERM=1"
"347670","82841.882193","32.255.157.132","128.3.28.48","TCP","58","33602  >  21 [SYN] Seq=2461811685 Win=5840 Len=0 MSS=1460"
"347690","82854.967184","150.40.21.206","131.243.1.10","TCP","74","64004  >  21 [SYN] Seq=2465090896 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=1951086169 TSecr=0 WS=1"
"347691","82854.967771","131.243.1.10","150.40.21.206","TCP","58","21  >  64004 [SYN, ACK] Seq=2548384815 Ack=2465090897 Win=17520 Len=0 MSS=1460"
"347798","82881.531693","32.255.157.132","128.3.28.48","TCP","58","33604  >  21 [SYN] Seq=2502761379 Win=5840 Len=0 MSS=1460"
"347801","82882.058797","79.135.231.68","131.243.1.10","TCP","62","1039  >  21 [SYN] Seq=3409052 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"347802","82882.059334","131.243.1.10","79.135.231.68","TCP","58","21  >  1039 [SYN, ACK] Seq=1409248983 Ack=3409053 Win=17520 Len=0 MSS=1460"
"347854","82902.821840","195.63.80.153","131.243.1.10","TCP","62","1548  >  21 [SYN] Seq=376058523 Win=3216 Len=0 MSS=1460 SACK_PERM=1"
"347973","82917.516147","11.37.230.254","128.3.12.44","TCP","74","40187  >  21 [SYN] Seq=2533450467 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=230507482 TSecr=0 WS=1"
"347974","82917.516993","128.3.12.44","11.37.230.254","TCP","54","21  >  40187 [SYN, ACK] Seq=964736000 Ack=2533450468 Win=4096 Len=0"
"347978","82917.785939","128.3.12.44","11.37.230.254","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"347984","82917.951255","11.37.230.254","128.3.12.44","FTP","70","Request: USER anonymous"
"348228","83039.224370","100.249.76.9","131.243.2.12","TCP","66","1344  >  21 [SYN] Seq=824739156 Win=32767 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"348229","83039.224657","131.243.2.12","100.249.76.9","TCP","66","21  >  1344 [SYN, ACK] Seq=4097202762 Ack=824739157 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"348333","83100.691493","3.231.196.229","131.243.1.10","TCP","58","3264  >  21 [SYN] Seq=399552000 Win=61440 Len=0 MSS=512"
"348334","83100.692001","131.243.1.10","3.231.196.229","TCP","58","21  >  3264 [SYN, ACK] Seq=3795482781 Ack=399552001 Win=16384 Len=0 MSS=1460"
"348337","83100.887723","131.243.1.10","3.231.196.229","FTP","60","Response: 220-"
"348360","83101.265970","3.231.196.229","131.243.1.10","FTP","70","Request: USER anonymous"
"348454","83131.949128","37.57.3.81","131.243.1.10","TCP","58","2147  >  21 [SYN] Seq=836652 Win=8192 Len=0 MSS=1460"
"348533","83139.390373","37.57.3.81","131.243.1.10","TCP","58","2153  >  21 [SYN] Seq=836678 Win=8192 Len=0 MSS=1460"
"348610","83146.943388","82.143.24.12","131.243.2.12","TCP","62","1425  >  21 [SYN] Seq=3662055975 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"348611","83146.943711","131.243.2.12","82.143.24.12","TCP","62","21  >  1425 [SYN, ACK] Seq=4112713646 Ack=3662055976 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"348623","83148.074120","37.57.3.81","131.243.1.10","TCP","58","2156  >  21 [SYN] Seq=836697 Win=8192 Len=0 MSS=1460"
"348701","83151.397146","37.57.3.81","131.243.1.10","TCP","58","2159  >  21 [SYN] Seq=836723 Win=8192 Len=0 MSS=1460"
"348802","83159.882154","37.57.3.81","131.243.1.10","TCP","58","2161  >  21 [SYN] Seq=836737 Win=8192 Len=0 MSS=1460"
"348899","83170.338987","37.57.3.81","131.243.1.10","TCP","58","2164  >  21 [SYN] Seq=836748 Win=8192 Len=0 MSS=1460"
"348997","83183.134881","37.57.3.81","131.243.1.10","TCP","58","2167  >  21 [SYN] Seq=836778 Win=8192 Len=0 MSS=1460"
"349082","83190.789869","37.57.3.81","131.243.1.10","TCP","58","2170  >  21 [SYN] Seq=836792 Win=8192 Len=0 MSS=1460"
"349209","83229.191594","178.29.159.83","131.243.1.10","TCP","74","32837  >  21 [SYN] Seq=2886121637 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=87863 TSecr=0 WS=1"
"349210","83229.192147","131.243.1.10","178.29.159.83","TCP","58","21  >  32837 [SYN, ACK] Seq=645748117 Ack=2886121638 Win=17520 Len=0 MSS=1460"
"349212","83229.535421","131.243.1.10","178.29.159.83","FTP","60","Response: 220-"
"349245","83230.364690","178.29.159.83","131.243.1.10","FTP","70","Request: USER anonymous"
"349307","83257.264383","34.175.214.0","131.243.2.12","TCP","62","1129  >  21 [SYN] Seq=2049815084 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"349308","83257.264676","131.243.2.12","34.175.214.0","TCP","62","21  >  1129 [SYN, ACK] Seq=4129797046 Ack=2049815085 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"349547","83295.146285","143.31.192.229","131.243.56.235","TCP","74","4511  >  21 [SYN] Seq=3051963163 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=5778360 TSecr=0 WS=1"
"349548","83295.147189","131.243.56.235","143.31.192.229","TCP","74","21  >  4511 [SYN, ACK] Seq=3120847524 Ack=3051963164 Win=10136 Len=0 TSval=858076467 TSecr=5778360 WS=1 MSS=1460"
"349637","83308.807424","181.116.75.68","131.243.1.10","TCP","58","6290  >  21 [SYN] Seq=2481011072 Win=8192 Len=0 MSS=1460"
"349638","83308.807897","131.243.1.10","181.116.75.68","TCP","58","21  >  6290 [SYN, ACK] Seq=2261721187 Ack=2481011073 Win=17520 Len=0 MSS=1460"
"349643","83309.303760","131.243.1.10","181.116.75.68","FTP","60","Response: 220-"
"349676","83309.884096","181.116.75.68","131.243.1.10","FTP","70","Request: USER anonymous"
"349700","83311.965475","131.243.56.235","143.31.192.229","FTP","72","Response: 220-"
"349713","83312.424670","143.31.192.229","131.243.56.235","FTP","82","Request: USER anonymous"
"349831","83324.561115","37.57.3.81","131.243.1.10","TCP","58","2176  >  21 [SYN] Seq=836838 Win=8192 Len=0 MSS=1460"
"349939","83331.328355","37.57.3.81","131.243.1.10","TCP","58","2183  >  21 [SYN] Seq=836897 Win=8192 Len=0 MSS=1460"
"350036","83336.571683","190.163.118.55","131.243.1.10","TCP","62","1993  >  21 [SYN] Seq=3879615325 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"350037","83336.572181","131.243.1.10","190.163.118.55","TCP","58","21  >  1993 [SYN, ACK] Seq=2070961815 Ack=3879615326 Win=17520 Len=0 MSS=1460"
"350039","83336.603332","131.243.1.10","190.163.118.55","FTP","60","Response: 220-"
"350072","83336.932838","190.163.118.55","131.243.1.10","FTP","70","Request: USER anonymous"
"350112","83337.499396","37.57.3.81","131.243.1.10","TCP","58","2186  >  21 [SYN] Seq=836909 Win=8192 Len=0 MSS=1460"
"350219","83343.604374","37.57.3.81","131.243.1.10","TCP","58","2188  >  21 [SYN] Seq=836922 Win=8192 Len=0 MSS=1460"
"350329","83350.935740","37.57.3.81","131.243.1.10","TCP","58","2191  >  21 [SYN] Seq=836953 Win=8192 Len=0 MSS=1460"
"350435","83357.708739","37.57.3.81","131.243.1.10","TCP","58","2193  >  21 [SYN] Seq=836956 Win=8192 Len=0 MSS=1460"
"350550","83364.648777","37.57.3.81","131.243.1.10","TCP","58","2195  >  21 [SYN] Seq=836975 Win=8192 Len=0 MSS=1460"
"350665","83371.655147","37.57.3.81","131.243.1.10","TCP","58","2198  >  21 [SYN] Seq=836995 Win=8192 Len=0 MSS=1460"
"350797","83380.881306","37.57.3.81","131.243.1.10","TCP","58","2201  >  21 [SYN] Seq=837025 Win=8192 Len=0 MSS=1460"
"350798","83380.882147","131.243.1.10","37.57.3.81","TCP","58","21  >  2201 [SYN, ACK] Seq=1793398634 Ack=837026 Win=17520 Len=0 MSS=1460"
"350903","83387.071042","37.57.3.81","131.243.1.10","TCP","58","2204  >  21 [SYN] Seq=837031 Win=8192 Len=0 MSS=1460"
"351070","83401.892332","237.28.193.71","128.3.28.48","TCP","74","33999  >  21 [SYN] Seq=4268284122 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=23970247 TSecr=0 WS=1"
"351071","83401.892556","128.3.28.48","237.28.193.71","TCP","74","21  >  33999 [SYN, ACK] Seq=630960590 Ack=4268284123 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2241865345 TSecr=23970247 WS=1"
"351076","83402.263486","128.3.28.48","237.28.193.71","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"351078","83402.362968","237.28.193.71","128.3.28.48","FTP","82","Request: USER anonymous"
"351117","83405.209085","237.28.193.71","128.3.28.48","TCP","74","34001  >  21 [SYN] Seq=4271927004 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=23970564 TSecr=0 WS=1"
"351118","83405.209292","128.3.28.48","237.28.193.71","TCP","74","21  >  34001 [SYN, ACK] Seq=632603034 Ack=4271927005 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2241865677 TSecr=23970564 WS=1"
"351175","83409.053952","237.28.193.71","128.3.28.48","TCP","74","34003  >  21 [SYN] Seq=4269539928 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=23970964 TSecr=0 WS=1"
"351250","83416.854495","237.28.193.71","128.3.28.48","TCP","74","34005  >  21 [SYN] Seq=4286848715 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=23971744 TSecr=0 WS=1"
"351716","83465.406171","69.75.69.107","131.243.1.10","TCP","62","8278  >  21 [SYN] Seq=2838699225 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"351717","83465.406819","131.243.1.10","69.75.69.107","TCP","58","21  >  8278 [SYN, ACK] Seq=3751451269 Ack=2838699226 Win=17520 Len=0 MSS=1460"
"351725","83465.961044","131.243.1.10","69.75.69.107","FTP","60","Response: 220-"
"351761","83467.099245","69.75.69.107","131.243.1.10","FTP","70","Request: USER anonymous"
"351838","83473.057089","82.143.24.12","131.243.2.12","TCP","62","1764  >  21 [SYN] Seq=3772973400 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"351839","83473.057356","131.243.2.12","82.143.24.12","TCP","62","21  >  1764 [SYN, ACK] Seq=4161719793 Ack=3772973401 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"351940","83487.662026","236.131.79.150","131.243.1.10","TCP","62","61259  >  21 [SYN] Seq=25395580 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"351941","83487.662665","131.243.1.10","236.131.79.150","TCP","58","21  >  61259 [SYN, ACK] Seq=846039001 Ack=25395581 Win=17520 Len=0 MSS=1460"
"351944","83487.944046","131.243.1.10","236.131.79.150","FTP","60","Response: 220-"
"351979","83488.274491","236.131.79.150","131.243.1.10","FTP","70","Request: USER anonymous"
"351987","83488.689385","242.206.17.96","128.3.12.44","TCP","74","51938  >  21 [SYN] Seq=1568772108 Win=8192 Len=0 MSS=1460 WS=1 TSval=7321640 TSecr=0"
"351988","83488.690219","128.3.12.44","242.206.17.96","TCP","54","21  >  51938 [SYN, ACK] Seq=1041216000 Ack=1568772109 Win=4096 Len=0"
"351993","83488.949423","128.3.12.44","242.206.17.96","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"351996","83489.117788","242.206.17.96","128.3.12.44","FTP","70","Request: USER anonymous"
"352188","83509.308478","71.103.103.232","131.243.1.10","TCP","62","2736  >  21 [SYN] Seq=2003540320 Win=64240 Len=0 MSS=1460"
"352189","83509.308980","131.243.1.10","71.103.103.232","TCP","58","21  >  2736 [SYN, ACK] Seq=3459994380 Ack=2003540321 Win=17520 Len=0 MSS=1460"
"352194","83509.743139","131.243.1.10","71.103.103.232","FTP","60","Response: 220-"
"352225","83510.198350","71.103.103.232","131.243.1.10","FTP","70","Request: USER anonymous"
"352311","83516.460874","82.143.24.12","131.243.2.12","TCP","62","1853  >  21 [SYN] Seq=3789095863 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"352396","83521.465152","69.75.69.107","131.243.1.10","TCP","62","8384  >  21 [SYN] Seq=2863554348 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"352397","83521.465590","131.243.1.10","69.75.69.107","TCP","58","21  >  8384 [SYN, ACK] Seq=92256671 Ack=2863554349 Win=17520 Len=0 MSS=1460"
"352980","83580.599095","161.219.36.27","131.243.1.10","TCP","62","63224  >  21 [SYN] Seq=1379654324 Win=8192 Len=0 MSS=1380 SACK_PERM=1"
"352981","83580.599697","131.243.1.10","161.219.36.27","TCP","58","21  >  63224 [SYN, ACK] Seq=3556681022 Ack=1379654325 Win=16560 Len=0 MSS=1460"
"352987","83581.246077","131.243.1.10","161.219.36.27","FTP","60","Response: 220-"
"353023","83582.006858","161.219.36.27","131.243.1.10","FTP","70","Request: USER anonymous"
"353107","83594.166157","161.219.36.27","131.243.1.10","TCP","62","63238  >  21 [SYN] Seq=158749410 Win=8192 Len=0 MSS=1380 SACK_PERM=1"
"353566","83661.715149","37.57.3.81","131.243.1.10","TCP","58","2225  >  21 [SYN] Seq=837170 Win=8192 Len=0 MSS=1460"
"353663","83668.089111","37.57.3.81","131.243.1.10","TCP","58","2232  >  21 [SYN] Seq=837206 Win=8192 Len=0 MSS=1460"
"353731","83670.461475","229.255.143.204","128.3.12.44","TCP","74","1024  >  21 [SYN] Seq=3199455213 Win=5840 Len=0 MSS=1460 TSval=92088 TSecr=0 WS=2"
"353732","83670.464209","128.3.12.44","229.255.143.204","TCP","54","21  >  1024 [SYN, ACK] Seq=1064704000 Ack=3199455214 Win=4096 Len=0"
"353775","83676.586410","161.219.36.27","131.243.1.10","TCP","62","63306  >  21 [SYN] Seq=200845216 Win=8192 Len=0 MSS=1380 SACK_PERM=1"
"353814","83677.352141","37.57.3.81","131.243.1.10","TCP","58","2235  >  21 [SYN] Seq=837221 Win=8192 Len=0 MSS=1460"
"353931","83683.472953","37.57.3.81","131.243.1.10","TCP","58","2238  >  21 [SYN] Seq=837233 Win=8192 Len=0 MSS=1460"
"354038","83689.765798","37.57.3.81","131.243.1.10","TCP","58","2240  >  21 [SYN] Seq=837238 Win=8192 Len=0 MSS=1460"
"354128","83692.982115","37.57.3.81","131.243.1.10","TCP","58","2242  >  21 [SYN] Seq=837252 Win=8192 Len=0 MSS=1460"
"354237","83699.116764","37.57.3.81","131.243.1.10","TCP","58","2245  >  21 [SYN] Seq=837263 Win=8192 Len=0 MSS=1460"
"354241","83699.280212","52.122.236.42","131.243.1.10","TCP","74","63953  >  21 [SYN] Seq=3360407394 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=116126 TSecr=0 WS=1"
"354242","83699.280611","131.243.1.10","52.122.236.42","TCP","58","21  >  63953 [SYN, ACK] Seq=2745970923 Ack=3360407395 Win=16944 Len=0 MSS=1460"
"354276","83699.513977","131.243.1.10","52.122.236.42","FTP","60","Response: 220-"
"354315","83699.887324","52.122.236.42","131.243.1.10","FTP","70","Request: USER anonymous"
"354394","83705.349913","37.57.3.81","131.243.1.10","TCP","58","2248  >  21 [SYN] Seq=837279 Win=8192 Len=0 MSS=1460"
"354519","83716.579585","37.57.3.81","131.243.1.10","TCP","58","2251  >  21 [SYN] Seq=837289 Win=8192 Len=0 MSS=1460"
"354628","83722.781680","37.57.3.81","131.243.1.10","TCP","58","2254  >  21 [SYN] Seq=837306 Win=8192 Len=0 MSS=1460"
"354938","83866.703343","38.5.158.54","131.243.2.12","TCP","62","3249  >  21 [SYN] Seq=602419279 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"354939","83866.703601","131.243.2.12","38.5.158.54","TCP","62","21  >  3249 [SYN, ACK] Seq=4222748983 Ack=602419280 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"355028","83982.733530","44.64.148.215","131.243.1.10","TCP","62","3559  >  21 [SYN] Seq=2653487674 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"355029","83982.734353","131.243.1.10","44.64.148.215","TCP","58","21  >  3559 [SYN, ACK] Seq=3956127466 Ack=2653487675 Win=17520 Len=0 MSS=1460"
"355031","83984.467473","131.243.1.10","44.64.148.215","FTP","60","Response: 220-"
"355061","83986.204701","44.64.148.215","131.243.1.10","FTP","70","Request: USER anonymous"
"355073","83991.221275","37.57.3.81","131.243.1.10","TCP","58","2305  >  21 [SYN] Seq=965783 Win=8192 Len=0 MSS=1460"
"355074","83991.221880","131.243.1.10","37.57.3.81","TCP","58","21  >  2305 [SYN, ACK] Seq=2754056611 Ack=965784 Win=17520 Len=0 MSS=1460"
"355157","83998.330281","134.244.57.177","131.243.1.10","TCP","62","1087  >  21 [SYN] Seq=355069356 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"355158","83998.330872","131.243.1.10","134.244.57.177","TCP","58","21  >  1087 [SYN, ACK] Seq=1898684453 Ack=355069357 Win=17520 Len=0 MSS=1460"
"355161","83998.659016","131.243.1.10","134.244.57.177","FTP","60","Response: 220-"
"355193","83998.693837","37.57.3.81","131.243.1.10","TCP","58","2311  >  21 [SYN] Seq=965807 Win=8192 Len=0 MSS=1460"
"355227","83999.027458","134.244.57.177","131.243.1.10","FTP","70","Request: USER anonymous"
"355303","84006.135738","37.57.3.81","131.243.1.10","TCP","58","2314  >  21 [SYN] Seq=965811 Win=8192 Len=0 MSS=1460"
"355375","84012.662823","37.57.3.81","131.243.1.10","TCP","58","2320  >  21 [SYN] Seq=965855 Win=8192 Len=0 MSS=1460"
"355446","84019.302518","37.57.3.81","131.243.1.10","TCP","58","2324  >  21 [SYN] Seq=965880 Win=8192 Len=0 MSS=1460"
"355517","84028.857038","37.57.3.81","131.243.1.10","TCP","58","2326  >  21 [SYN] Seq=965889 Win=8192 Len=0 MSS=1460"
"355592","84035.819115","37.57.3.81","131.243.1.10","TCP","58","2329  >  21 [SYN] Seq=965911 Win=8192 Len=0 MSS=1460"
"355667","84042.286708","37.57.3.81","131.243.1.10","TCP","58","2331  >  21 [SYN] Seq=965926 Win=8192 Len=0 MSS=1460"
"355738","84048.811952","37.57.3.81","131.243.1.10","TCP","58","2334  >  21 [SYN] Seq=965927 Win=8192 Len=0 MSS=1460"
"355811","84055.251885","37.57.3.81","131.243.1.10","TCP","58","2337  >  21 [SYN] Seq=965947 Win=8192 Len=0 MSS=1460"
"355926","84126.569696","104.224.45.93","128.3.12.44","TCP","74","32898  >  21 [SYN] Seq=4016425316 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=917194 TSecr=0 WS=1"
"355927","84126.570583","128.3.12.44","104.224.45.93","TCP","54","21  >  32898 [SYN, ACK] Seq=1125568000 Ack=4016425317 Win=4096 Len=0"
"355929","84126.846849","128.3.12.44","104.224.45.93","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"355931","84127.029322","104.224.45.93","128.3.12.44","FTP","70","Request: USER anonymous"
"355967","84135.683972","44.64.148.215","131.243.1.10","TCP","62","4231  >  21 [SYN] Seq=2784335598 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"355968","84135.684620","131.243.1.10","44.64.148.215","TCP","58","21  >  4231 [SYN, ACK] Seq=1805037291 Ack=2784335599 Win=17520 Len=0 MSS=1460"
"356011","84141.625926","150.250.38.223","131.243.1.10","TCP","62","4387  >  21 [SYN] Seq=2763619355 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356012","84141.626505","131.243.1.10","150.250.38.223","TCP","58","21  >  4387 [SYN, ACK] Seq=1038978275 Ack=2763619356 Win=17520 Len=0 MSS=1460"
"356015","84142.027319","131.243.1.10","150.250.38.223","FTP","60","Response: 220-"
"356048","84143.227320","150.250.38.223","131.243.1.10","FTP","70","Request: USER anonymous"
"356101","84156.329243","150.250.38.223","131.243.1.10","TCP","62","4393  >  21 [SYN] Seq=2767464575 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356262","84175.342637","150.250.38.223","131.243.1.10","TCP","62","4414  >  21 [SYN] Seq=2772837023 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356263","84175.343089","131.243.1.10","150.250.38.223","TCP","58","21  >  4414 [SYN, ACK] Seq=2461556294 Ack=2772837024 Win=17520 Len=0 MSS=1460"
"356264","84175.348129","150.250.38.223","131.243.1.10","TCP","62","4415  >  21 [SYN] Seq=2772893422 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356266","84175.355188","150.250.38.223","131.243.1.10","TCP","62","4416  >  21 [SYN] Seq=2772957808 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356268","84175.358741","150.250.38.223","131.243.1.10","TCP","62","4417  >  21 [SYN] Seq=2772992488 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356453","84182.697965","150.250.38.223","131.243.1.10","TCP","62","4421  >  21 [SYN] Seq=2775003085 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356457","84182.733070","150.250.38.223","131.243.1.10","TCP","62","4422  >  21 [SYN] Seq=2775086314 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356570","84194.347293","150.250.38.223","131.243.1.10","TCP","62","4429  >  21 [SYN] Seq=2778311238 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356572","84195.156010","150.250.38.223","131.243.1.10","TCP","62","4427  >  21 [SYN] Seq=2777704432 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356635","84196.561562","150.250.38.223","131.243.1.10","TCP","62","4428  >  21 [SYN] Seq=2778098434 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356697","84205.383587","150.250.38.223","131.243.1.10","TCP","62","4435  >  21 [SYN] Seq=2781255477 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356701","84207.139311","150.250.38.223","131.243.1.10","TCP","62","4437  >  21 [SYN] Seq=2781741832 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356799","84215.006642","150.250.38.223","131.243.1.10","TCP","62","4443  >  21 [SYN] Seq=2783830283 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"356806","84216.609060","150.250.38.223","131.243.1.10","TCP","62","4445  >  21 [SYN] Seq=2784377765 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
